external_directory_id,locz_pincode_code,pincode,pincode_confidence,pincode_method,display_name,resolved_name,slug,business_type,category,subcategory,description,public_phone,phone_line_type,whatsapp_available,public_email,website,address_line_1,address_line_2,locality,mandal,city,district,state,country,latitude,longitude,location_accuracy,opening_hours,source_type,source_name,source_record_id,source_url,licence_name,attribution_text,confidence_score,completeness_score,freshness_score,tier,claim_status,verification_status,publication_type,products_disabled,offers_disabled,reviews_disabled,owner_contact_unconfirmed,last_seen_at
ovt:bde28f79-8890-4323-8765-243dd256c5b0,500003,500003,0.97,exact_source_pincode,New Anmol Bakery,New Anmol Bakery,,FOOD_SERVICE,bakeries-and-sweets,,,+914066339095,landline,,,,"Ground Floor, Shop No 35, Swapnalok Shopping Mall",,Patny,,,Hyderabad,Telangana,IN,17.4405096,78.49181504,exact_storefront,,overture,Overture Maps — Places (India),ovt:bde28f79-8890-4323-8765-243dd256c5b0,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:d2892fed-9a62-4333-96e5-d7ccba56f3cc,500003,500003,0.97,exact_source_pincode,Zam Zam Bakery Paradise,Zam Zam Bakery Paradise,,FOOD_SERVICE,bakeries-and-sweets,,,+919299357365,mobile,,,,"1-7-228, M G Road",,Jeera,,,Hyderabad,Telangana,IN,17.42828799,78.48808386,exact_storefront,,overture,Overture Maps — Places (India),ovt:d2892fed-9a62-4333-96e5-d7ccba56f3cc,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:edcb51cb-50a2-488a-80ef-2ea6825fb789,500003,500003,0.97,exact_source_pincode,Gulf Bakers,Gulf Bakers,,FOOD_SERVICE,bakeries-and-sweets,,,+914027811105,landline,,,,"2-3-578/1,2, & 3,Srinivas Heights, Minister Rd, beside Kim’s Hospital",,Jawahar Nagar Colony,,,Hyderabad,Telangana,IN,17.43584086,78.4834889,exact_storefront,,overture,Overture Maps — Places (India),ovt:edcb51cb-50a2-488a-80ef-2ea6825fb789,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:5b4f9efe-87bc-46bb-a989-bc21521c6478,500003,500003,0.97,exact_source_pincode,Pavithra ice cream parlor,Pavithra ice cream parlor,,FOOD_SERVICE,bakeries-and-sweets,,,+919912295262,mobile,,,,"APHB Complex, Sardar Patel Rd",,Patny,,,Hyderabad,Telangana,IN,17.44292624,78.49533128,exact_storefront,,overture,Overture Maps — Places (India),ovt:5b4f9efe-87bc-46bb-a989-bc21521c6478,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:8c35d165-000b-4101-ae2a-bfc40fab0983,500003,500003,0.97,exact_source_pincode,Bharat Bakery,Bharat Bakery,,FOOD_SERVICE,bakeries-and-sweets,,,+919948686269,mobile,,,,"Near Every Home Excede, St Francis Street, Rezimental Bazaar",,Secunderabad,,,Hyderabad,Telangana,IN,17.4354932,78.5028567,exact_storefront,,overture,Overture Maps — Places (India),ovt:8c35d165-000b-4101-ae2a-bfc40fab0983,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:bce4aa1f-d31a-4f9e-9834-7bb5c56dcb1c,500003,500003,0.97,exact_source_pincode,Sree Balaji Sweet House,Sree Balaji Sweet House,,FOOD_SERVICE,bakeries-and-sweets,,,+914027702656,landline,,,,No 7-3-13B,,Secunderabad,,,Hyderabad,Telangana,IN,17.43441988,78.50034395,exact_storefront,,overture,Overture Maps — Places (India),ovt:bce4aa1f-d31a-4f9e-9834-7bb5c56dcb1c,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:e200ecc7-0879-4a77-9362-a3919dc20356,500003,500003,0.97,exact_source_pincode,Prachin Kulfi Creation,Prachin Kulfi Creation,,FOOD_SERVICE,bakeries-and-sweets,,,+914065171717,landline,,,,Pender Ghast Road,,Krishna Nagar Colony,,,Hyderabad,Telangana,IN,17.44000111,78.48269682,exact_storefront,,overture,Overture Maps — Places (India),ovt:e200ecc7-0879-4a77-9362-a3919dc20356,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:f86b74af-322a-44ab-a844-a4462e6935ba,500003,500003,0.97,exact_source_pincode,Vaishali's Creation,Vaishali's Creation,,FOOD_SERVICE,bakeries-and-sweets,,,+919441124265,mobile,,,,"7-1-531, near palika bazar",,Secunderabad,,,Hyderabad,Telangana,IN,17.43533425,78.49906299,exact_storefront,,overture,Overture Maps — Places (India),ovt:f86b74af-322a-44ab-a844-a4462e6935ba,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:66976634-74ef-481f-8436-3518cc26745b,500003,500003,0.97,exact_source_pincode,Western Delight,Western Delight,,FOOD_SERVICE,bakeries-and-sweets,,,+918328211324,mobile,,,,"Lower Ground Floor, Sindhi Colony, Pg Road",,Jawahar Nagar Colony,,,Hyderabad,Telangana,IN,17.44009088,78.48446902,exact_storefront,,overture,Overture Maps — Places (India),ovt:66976634-74ef-481f-8436-3518cc26745b,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:413cf90c-bdfa-4e1c-be4f-db2a9d9577d3,500003,500003,0.97,exact_source_pincode,Santosh Sweet House,Santosh Sweet House,,FOOD_SERVICE,bakeries-and-sweets,,,+917673919428,mobile,,,,"Secunderabad, Regimental Bazar Masjid Rd",,Secunderabad,,,Hyderabad,Telangana,IN,17.43483321,78.50341841,exact_storefront,,overture,Overture Maps — Places (India),ovt:413cf90c-bdfa-4e1c-be4f-db2a9d9577d3,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:126abd9a-f05b-4eed-b7d8-4e25642c091d,500003,500003,0.97,exact_source_pincode,Vishal Bakery,Vishal Bakery,,FOOD_SERVICE,bakeries-and-sweets,,,+919948490491,mobile,,,,"Near Passport Office Pillar, Street Number 21",,Patny,,,Hyderabad,Telangana,IN,17.43893055,78.49895361,exact_storefront,,overture,Overture Maps — Places (India),ovt:126abd9a-f05b-4eed-b7d8-4e25642c091d,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:b2a56c81-b867-410a-ba64-3f76feac03d9,500003,500003,0.97,exact_source_pincode,Burgerola,Burgerola,,FOOD_SERVICE,bakeries-and-sweets,,,+914027706096,landline,,,,"9-1-87, St John's Road",,Nehru Nagar,,,Hyderabad,Telangana,IN,17.44361884,78.5075778,exact_storefront,,overture,Overture Maps — Places (India),ovt:b2a56c81-b867-410a-ba64-3f76feac03d9,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:475b6cbb-0d60-40d7-ac26-d10436ff1e23,500003,500003,0.97,exact_source_pincode,Dairy Den,Dairy Den,,FOOD_SERVICE,bakeries-and-sweets,,,+914027709165,landline,,,,"9-1-66/68, #33 SD Road Opposite Dominos Pizza, Secunderabad, 3",,Patny,,,Hyderabad,Telangana,IN,17.44165907,78.50091003,exact_storefront,,overture,Overture Maps — Places (India),ovt:475b6cbb-0d60-40d7-ac26-d10436ff1e23,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:02af1894-2cb3-4759-80c8-9fbc34860c03,500003,500003,0.97,exact_source_pincode,Makhan Bhog Sweets,Makhan Bhog Sweets,,FOOD_SERVICE,bakeries-and-sweets,,,+914027721317,landline,,,,"Near Paradise, Pg Road, Sindhi Colony, Opposite Dimmy Paan Place",,Krishna Nagar Colony,,,Hyderabad,Telangana,IN,17.44013403,78.48441603,exact_storefront,,overture,Overture Maps — Places (India),ovt:02af1894-2cb3-4759-80c8-9fbc34860c03,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:44abfbc4-5706-445f-a51b-a48baabfe9c9,500003,500003,0.97,exact_source_pincode,Dairy Den,Dairy Den,,FOOD_SERVICE,bakeries-and-sweets,,,+914027709165,landline,,,,Secunderabad,,Begumpet,,,Hyderabad,Telangana,IN,17.44515848,78.46249986,exact_storefront,,overture,Overture Maps — Places (India),ovt:44abfbc4-5706-445f-a51b-a48baabfe9c9,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:30a9c35b-4a7f-4092-8a39-9039983b7700,500003,500003,0.97,exact_source_pincode,Sind Bakery,Sind Bakery,,FOOD_SERVICE,bakeries-and-sweets,,,+914066202625,landline,,,,"Opposite Manju Cinema, Vasavi Tower, S D Road",,Patny,,,Hyderabad,Telangana,IN,17.44094833,78.49369799,exact_storefront,,overture,Overture Maps — Places (India),ovt:30a9c35b-4a7f-4092-8a39-9039983b7700,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:e70e1dc4-0d58-46df-81bc-522f4a340042,500003,500003,0.97,exact_source_pincode,SRI Balaji Mithai Bhandar,SRI Balaji Mithai Bhandar,,FOOD_SERVICE,bakeries-and-sweets,,,+919985559290,mobile,,,,Musheerabad Road,,Patny,,,Hyderabad,Telangana,IN,17.436360100000005,78.4939884,exact_storefront,,overture,Overture Maps — Places (India),ovt:e70e1dc4-0d58-46df-81bc-522f4a340042,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:329fd08c-9367-4ea5-8c60-74e671f2ccd0,500003,500003,0.97,exact_source_pincode,Sadiq Bakery,Sadiq Bakery,,FOOD_SERVICE,bakeries-and-sweets,,,+916300239479,mobile,,,,2-3-94,,Jawahar Nagar Colony,,,Hyderabad,Telangana,IN,17.43416873,78.48745307,exact_storefront,,overture,Overture Maps — Places (India),ovt:329fd08c-9367-4ea5-8c60-74e671f2ccd0,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:e16c9f63-d94f-4fd1-a5f1-07d2552094b6,500003,500003,0.97,exact_source_pincode,Di Balaji Chat Bhandar,Di Balaji Chat Bhandar,,FOOD_SERVICE,bakeries-and-sweets,,,+919603931692,mobile,,,,"#3-3-632, Mahankali Street",,Patny,,,Hyderabad,Telangana,IN,17.43537775,78.49120894,exact_storefront,,overture,Overture Maps — Places (India),ovt:e16c9f63-d94f-4fd1-a5f1-07d2552094b6,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:9099b46b-c5c5-4f38-9a27-00409e251562,500003,500003,0.97,exact_source_pincode,Karachi Bakery,Karachi Bakery,,FOOD_SERVICE,bakeries-and-sweets,,,+919160010909,mobile,,,,"Unit No. 1, Mayfair Building, 8-303/34, Sardar Patel Rd",,Sindhi Colony,,,Hyderabad,Telangana,IN,17.4433329,78.4790302,exact_storefront,,overture,Overture Maps — Places (India),ovt:9099b46b-c5c5-4f38-9a27-00409e251562,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:d1dc4f30-18ed-4590-ae97-d598625698d1,500003,500003,0.97,exact_source_pincode,Dinshaw's Ice Cream Parlour,Dinshaw's Ice Cream Parlour,,FOOD_SERVICE,bakeries-and-sweets,,,+914027150467,landline,,,,Paradise Centre,,Jawahar Nagar Colony,,,Hyderabad,Telangana,IN,17.44200784,78.48727358,exact_storefront,,overture,Overture Maps — Places (India),ovt:d1dc4f30-18ed-4590-ae97-d598625698d1,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:5ae0fc1b-8dd7-4a4d-ac7f-6a022fd254aa,500003,500003,0.97,exact_source_pincode,Sri Raadhe Ice Cream,Sri Raadhe Ice Cream,,FOOD_SERVICE,bakeries-and-sweets,,,+919177506141,mobile,,,,"Jawahar Lal Nagar Colony, PG Road",,Jawahar Nagar Colony,,,Hyderabad,Telangana,IN,17.43983907,78.4844231,exact_storefront,,overture,Overture Maps — Places (India),ovt:5ae0fc1b-8dd7-4a4d-ac7f-6a022fd254aa,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:662654ea-fa0f-437c-88e2-83b2e8fc6ab0,500003,500003,0.97,exact_source_pincode,Sri Ratanlal Mithai Bhandar,Sri Ratanlal Mithai Bhandar,,FOOD_SERVICE,bakeries-and-sweets,,,+919849683830,mobile,,sriratqnlalmithaibhandar2009@gmail.com,,"3-3-5, Dandoo Pentaiah Building, #, Rashtrapati Rd",,Patny,,,Hyderabad,Telangana,IN,17.43660336,78.49382713,exact_storefront,,overture,Overture Maps — Places (India),ovt:662654ea-fa0f-437c-88e2-83b2e8fc6ab0,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:2b472bca-fb03-4881-86bf-5a3c82594521,500003,500003,0.97,exact_source_pincode,Universal Bakery,Universal Bakery,,FOOD_SERVICE,bakeries-and-sweets,,,+914027844089,landline,,,,"128 Paradise, M G Road",,Jawahar Nagar Colony,,,Hyderabad,Telangana,IN,17.43955889,78.48797195,exact_storefront,,overture,Overture Maps — Places (India),ovt:2b472bca-fb03-4881-86bf-5a3c82594521,,CDLA-Permissive-2.0,© Overture Maps Foundation,85,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:243e033d-cbcf-4c61-a786-f5de5257b170,500003,500003,0.8,nearest_named_place,Hashtag Waffles Hyderabad,Hashtag Waffles Hyderabad,,FOOD_SERVICE,bakeries-and-sweets,,,+919873501000,mobile,,,,"PG Road, Sindhi Colony, Opp. Lakshmi Vilas Bank",,Jawahar Nagar Colony,,,Hyderabad,Telangana,IN,17.43997,78.48474,exact_storefront,,overture,Overture Maps — Places (India),ovt:243e033d-cbcf-4c61-a786-f5de5257b170,,CDLA-Permissive-2.0,© Overture Maps Foundation,78,80,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:21157caa-ae08-4c2f-ad16-e7ddebe75caa,500003,500003,0.97,exact_source_pincode,Deepak Sweets,Deepak Sweets,,FOOD_SERVICE,bakeries-and-sweets,,,+919440089497,mobile,,,,,,Patny,,,Hyderabad,Telangana,IN,17.441201,78.492252,exact_storefront,,overture,Overture Maps — Places (India),ovt:21157caa-ae08-4c2f-ad16-e7ddebe75caa,,CDLA-Permissive-2.0,© Overture Maps Foundation,75,65,,CONTACTABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:9f2c33c2-fce1-49b6-920a-7dfc02b7c2f7,500003,500003,0.97,exact_source_pincode,The Thickshake Factory,The Thickshake Factory,,FOOD_SERVICE,bakeries-and-sweets,,,,,,,https://store.thethickshakefactory.com/the-thickshake-factory-xlnc-drive-in-sindhi-colony-dessert-restaurant-secunderabad-hyderabad-199288/Home?utm_source=locator&utm_medium=bing,"Xlnc Drive In, Door No 1/5/32/3313, Plot No 73, Secunderabad",,Krishna Nagar Colony,,,Hyderabad,Telangana,IN,17.43810461,78.48138968,exact_storefront,,overture,Overture Maps — Places (India),ovt:9f2c33c2-fce1-49b6-920a-7dfc02b7c2f7,,CDLA-Permissive-2.0,© Overture Maps Foundation,75,70,,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:29f8aef9-3853-464e-894a-e1d4140669bc,500003,500003,0.97,exact_source_pincode,Floweraura - Flower & Cake Delivery in Chennai,Floweraura - Flower & Cake Delivery in Chennai,,FOOD_SERVICE,bakeries-and-sweets,,,,,,,https://www.floweraura.com/,"Plot no 32, Rear Side 2nd Floor, Darshak Chambers, Street No. 1, Sindhi Colony, P.G.Road",,Sindhi Colony,,,Hyderabad,Telangana,IN,17.4414786,78.4792551,exact_storefront,,overture,Overture Maps — Places (India),ovt:29f8aef9-3853-464e-894a-e1d4140669bc,,CDLA-Permissive-2.0,© Overture Maps Foundation,75,70,,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:230a35ba-c335-4e31-92aa-255e3e9f1603,500003,500003,0.97,exact_source_pincode,Bakingo - Cake Shop,Bakingo - Cake Shop,,FOOD_SERVICE,bakeries-and-sweets,,,,,,,https://www.bakingo.com/cakes/secunderabad,"Plot no: 32, 2nd Floor, Darshak Chambers, Sindhi Colony, Street No. 1, P.G.Road, Near Sindhi Temple",,Sindhi Colony,,,Hyderabad,Telangana,IN,17.4415553,78.4792859,exact_storefront,,overture,Overture Maps — Places (India),ovt:230a35ba-c335-4e31-92aa-255e3e9f1603,,CDLA-Permissive-2.0,© Overture Maps Foundation,75,70,,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:1603e8f4-744b-4852-9565-570c5890c820,500003,500003,0.97,exact_source_pincode,Cream Stone,Cream Stone,,FOOD_SERVICE,bakeries-and-sweets,,,,,,,,"1, Sardar Patel Rd, next to Ashoka Bhopal Chambers",,Sindhi Colony,,,Hyderabad,Telangana,IN,17.44328553,78.48018305,exact_storefront,,overture,Overture Maps — Places (India),ovt:1603e8f4-744b-4852-9565-570c5890c820,,CDLA-Permissive-2.0,© Overture Maps Foundation,70,60,,LOCATABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:cbae92f8-b3ff-49fc-b153-6082c5e1ff5e,500003,500003,0.97,exact_source_pincode,Asha Bakery,Asha Bakery,,FOOD_SERVICE,bakeries-and-sweets,,,,,,,,Near Manohar Talkie Street,,Secunderabad,,,Hyderabad,Telangana,IN,17.4373387,78.50061787,exact_storefront,,overture,Overture Maps — Places (India),ovt:cbae92f8-b3ff-49fc-b153-6082c5e1ff5e,,CDLA-Permissive-2.0,© Overture Maps Foundation,70,60,,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:4aa5ca74-70f1-4cd1-8fab-513d2df336b1,500003,500003,0.97,exact_source_pincode,Sri Aajanta Sweets,Sri Aajanta Sweets,,FOOD_SERVICE,bakeries-and-sweets,,,,,,,,"No 7 2 822A, Ashok Nagar, Monda Market",,Secunderabad,,,Hyderabad,Telangana,IN,17.43407188,78.49588483,exact_storefront,,overture,Overture Maps — Places (India),ovt:4aa5ca74-70f1-4cd1-8fab-513d2df336b1,,CDLA-Permissive-2.0,© Overture Maps Foundation,70,60,,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:fb995651-7911-4f70-91b3-394b760a406b,500003,500003,0.97,exact_source_pincode,SG Bakery,SG Bakery,,FOOD_SERVICE,bakeries-and-sweets,,,,,,,,"Opp:St.Francis women's college, 9-2-775",,Secunderabad,,,Hyderabad,Telangana,IN,17.43672079,78.5041791,exact_storefront,,overture,Overture Maps — Places (India),ovt:fb995651-7911-4f70-91b3-394b760a406b,,CDLA-Permissive-2.0,© Overture Maps Foundation,70,60,,LOCATABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:241f5ad1-deaf-4f71-827f-3d425e44c3d7,500003,500003,0.97,exact_source_pincode,Indulge Ice Cream,Indulge Ice Cream,,FOOD_SERVICE,bakeries-and-sweets,,,,,,,,"8-446 & 447, Sardar Patel Rd",,Sindhi Colony,,,Hyderabad,Telangana,IN,17.4433107,78.4780741,exact_storefront,,overture,Overture Maps — Places (India),ovt:241f5ad1-deaf-4f71-827f-3d425e44c3d7,,CDLA-Permissive-2.0,© Overture Maps Foundation,70,60,,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
ovt:886b2913-8908-4a39-ac60-21539f172910,500003,500003,0.8,nearest_named_place,Shezan Bakers,Shezan Bakers,,FOOD_SERVICE,bakeries-and-sweets,,,+919642060744,mobile,,,,,,Secunderabad,,,Hyderabad,Telangana,IN,17.4352685,78.5011315,exact_storefront,,overture,Overture Maps — Places (India),ovt:886b2913-8908-4a39-ac60-21539f172910,,CDLA-Permissive-2.0,© Overture Maps Foundation,68,65,,CONTACTABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
osm:n4614311147,500003,500003,0.8,nearest_named_place,Just Bake,Just Bake,,FOOD_SERVICE,bakeries-and-sweets,bakery,,,,,,,,,Sindhi Colony,,,Hyderabad,Telangana,IN,17.440778,78.4823217,exact_storefront,,osm,OpenStreetMap — India extract (Geofabrik),node/4614311147,https://www.openstreetmap.org/node/4614311147,ODbL-1.0,© OpenStreetMap contributors,53,45,0,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 19:11:00.412400+05:30
osm:n1038396969,500003,500003,0.8,nearest_named_place,Sarvi Hotel,Sarvi Hotel,,FOOD_SERVICE,bakeries-and-sweets,bakery,,,,,,,,,Jawahar Nagar Colony,,,Hyderabad,Telangana,IN,17.4401085,78.4879619,exact_storefront,,osm,OpenStreetMap — India extract (Geofabrik),node/1038396969,https://www.openstreetmap.org/node/1038396969,ODbL-1.0,© OpenStreetMap contributors,53,45,73,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 19:11:00.412400+05:30
osm:n4187314091,500003,500003,0.8,nearest_named_place,Karachi Bakery,Karachi Bakery,,FOOD_SERVICE,bakeries-and-sweets,bakery,,,,,,,,,Patny,,,Hyderabad,Telangana,IN,17.4410326,78.4934118,exact_storefront,,osm,OpenStreetMap — India extract (Geofabrik),node/4187314091,https://www.openstreetmap.org/node/4187314091,ODbL-1.0,© OpenStreetMap contributors,53,45,0,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 19:11:00.412400+05:30
ovt:3ef67c9d-1ebb-425e-be1c-1c33ae65cfa6,500003,500003,0.7,nearest_named_place,Bombay Famous Kulfi faluda,Bombay Famous Kulfi faluda,,FOOD_SERVICE,bakeries-and-sweets,,,,,,,,,,AWHO Colony,,,Hyderabad,Telangana,IN,17.464515,78.491846,exact_storefront,,overture,Overture Maps — Places (India),ovt:3ef67c9d-1ebb-425e-be1c-1c33ae65cfa6,,CDLA-Permissive-2.0,© Overture Maps Foundation,53,45,,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 20:13:10.830246+05:30
osm:n2794763814,500003,500003,0.8,nearest_named_place,Mamta Sweets,Mamta Sweets,,FOOD_SERVICE,bakeries-and-sweets,sweets,,,,,,,,,Jawahar Nagar Colony,,,Hyderabad,Telangana,IN,17.4401587,78.4858605,exact_storefront,,osm,OpenStreetMap — India extract (Geofabrik),node/2794763814,https://www.openstreetmap.org/node/2794763814,ODbL-1.0,© OpenStreetMap contributors,53,45,0,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 19:11:00.412400+05:30
osm:n13707192599,500003,500003,0.8,nearest_named_place,Paradise Bakery,Paradise Bakery,,FOOD_SERVICE,bakeries-and-sweets,bakery,,,,,,,,,Jawahar Nagar Colony,,,Hyderabad,Telangana,IN,17.4416997,78.4871283,exact_storefront,,osm,OpenStreetMap — India extract (Geofabrik),node/13707192599,https://www.openstreetmap.org/node/13707192599,ODbL-1.0,© OpenStreetMap contributors,53,45,89,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 19:11:00.412400+05:30
osm:n8739601734,500003,500003,0.7,nearest_named_place,Sind Bakery,Sind Bakery,,FOOD_SERVICE,bakeries-and-sweets,bakery,,,,,,,,,Wahab Nagar,,,Hyderabad,Telangana,IN,17.4622016,78.4913567,exact_storefront,,osm,OpenStreetMap — India extract (Geofabrik),node/8739601734,https://www.openstreetmap.org/node/8739601734,ODbL-1.0,© OpenStreetMap contributors,53,45,0,LOCATABLE,unclaimed,source_verified,directory_listing,True,True,True,True,2026-08-01 19:11:00.412400+05:30
osm:n8387042823,500003,500003,0.8,nearest_named_place,Vacs,Vacs,,FOOD_SERVICE,bakeries-and-sweets,bakery,,,,,,,,,Vikrampuri,,,Hyderabad,Telangana,IN,17.4558859,78.4988542,exact_storefront,,osm,OpenStreetMap — India extract (Geofabrik),node/8387042823,https://www.openstreetmap.org/node/8387042823,ODbL-1.0,© OpenStreetMap contributors,53,45,0,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 19:11:00.412400+05:30
osm:n3010555004,500003,500003,0.8,nearest_named_place,Lot,Lot,,FOOD_SERVICE,bakeries-and-sweets,bakery,,,,,,,,,Vikrampuri,,,Hyderabad,Telangana,IN,17.4542853,78.498213,exact_storefront,,osm,OpenStreetMap — India extract (Geofabrik),node/3010555004,https://www.openstreetmap.org/node/3010555004,ODbL-1.0,© OpenStreetMap contributors,53,45,0,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 19:11:00.412400+05:30
osm:n891328286,500003,500003,0.7,nearest_named_place,Cinderella Bakery,Cinderella Bakery,,FOOD_SERVICE,bakeries-and-sweets,bakery,,,,,,,,,Wahab Nagar,,,Hyderabad,Telangana,IN,17.4621556,78.4910961,exact_storefront,,osm,OpenStreetMap — India extract (Geofabrik),node/891328286,https://www.openstreetmap.org/node/891328286,ODbL-1.0,© OpenStreetMap contributors,53,45,0,LOCATABLE,unclaimed,unverified,directory_listing,True,True,True,True,2026-08-01 19:11:00.412400+05:30
